stat,horizon,gw_from,gw_to,player,position,predicted,oracle_odds,persistence,position_mean,f2_formula,f2_oracle,actual,valid_opp
score1,1,16,17,Rio Ngumoha,MID,,0.2530581149579849,0.2886002886002886,0.1848331582093885,,0.22752268910651474,0.253968253968254,False
score1,1,16,17,Josko Gvardiol,DEF,,0.14180905717309353,0.0952380952380952,0.0726829858335866,,0.26798796299716704,0.1465201465201465,False
score1,1,16,17,Nathan Ake,DEF,,0.10129218369506679,0.0680272108843537,0.0726829858335866,,0.19141997356940502,0.100250626566416,False
score1,1,16,17,Matheus Nunes,DEF,,0.14927269176115107,0.100250626566416,0.0726829858335866,,0.28209259262859687,0.1465201465201465,False
score1,1,16,17,Ruben Dias,DEF,,0.09453937144872893,0.0634920634920634,0.0726829858335866,,0.17865864199811118,0.0952380952380952,False
score1,1,16,17,John Stones,DEF,,0.14180905717309353,0.0952380952380952,0.0726829858335866,,0.26798796299716704,0.126984126984127,False
score1,1,16,17,Rico Lewis,DEF,,0.12891732470281222,0.0865800865800865,0.0726829858335866,,0.24362542090651534,0.126984126984127,False
score1,1,16,17,Nico O'Reilly,DEF,,0.1772613214663669,0.119047619047619,0.0726829858335866,,0.33498495374645876,0.1904761904761905,False
score1,1,16,17,Phil Foden,MID,,0.3862778726778913,0.2801120448179272,0.1848331582093885,,0.3625900813897639,0.4232804232804233,False
score1,1,16,17,Savinho,MID,,0.3033128792389909,0.2199494116353239,0.1848331582093885,,0.2847127659873435,0.3174603174603174,False
score1,1,16,17,Bernardo Silva,MID,,0.2188907945174717,0.1587301587301587,0.1848331582093885,,0.20546771278753284,0.2380952380952381,False
score1,1,16,17,Rayan Cherki,MID,,0.3502252712279548,0.253968253968254,0.1848331582093885,,0.32874834046005263,0.3809523809523809,False
score1,1,16,17,Nico Gonzalez,MID,,0.1751126356139774,0.126984126984127,0.1848331582093885,,0.16437417023002632,0.1904761904761905,False
score1,1,16,17,Oscar Bobb,MID,,0.3648179908624528,0.2645502645502645,0.1848331582093885,,0.3424461879792214,0.3809523809523809,False
score1,1,16,17,Tijjani Reijnders,MID,,0.29185439268996227,0.2116402116402116,0.1848331582093885,,0.2739569503833771,0.3072196620583717,False
score1,1,16,17,Erling Haaland,FWD,,0.7263781107820835,0.5537098560354374,0.30354858145419655,,0.37813625262208034,0.7326007326007326,False
score1,1,16,17,Diogo Dalot,DEF,,0.07759092531760566,0.1120448179271709,0.0726829858335866,,0.15202943579237438,0.0865800865800865,False
score1,1,16,17,Patrick Dorgu,DEF,,0.06595228651996476,0.0952380952380952,0.0726829858335866,,0.12922502042351813,0.0680272108843537,False
score1,1,16,17,Luke Shaw,DEF,,0.03664015917775821,0.0529100529100529,0.0726829858335866,,0.07179167801306564,0.0366300366300366,False
score1,1,16,17,Leny Yoro,DEF,,0.03664015917775821,0.0529100529100529,0.0726829858335866,,0.07179167801306564,0.041407867494824,False
score1,1,16,17,Ayden Heaven,DEF,,0.06595228651996476,0.0952380952380952,0.0726829858335866,,0.12922502042351813,0.0732600732600732,False
score1,1,16,17,Tyrell Malacia,DEF,,0.03664015917775821,0.0529100529100529,0.0726829858335866,,0.07179167801306564,0.0366300366300366,False
score1,1,16,17,Bruno Fernandes,MID,,0.2529051382000912,0.3621220351258374,0.1848331582093885,,0.2301609657074837,0.2721088435374149,False
score1,1,16,17,Matheus Cunha,MID,,0.2558232744100922,0.3663003663003663,0.1848331582093885,,0.23281666915795465,0.2801120448179272,False
score1,1,16,17,Mason Mount,MID,,0.15361212782130249,0.2199494116353239,0.1848331582093885,,0.1397975380625132,0.1904761904761905,False
score1,1,16,17,Kobbie Mainoo,MID,,0.10232930976403688,0.1465201465201465,0.1848331582093885,,0.09312666766318185,0.1058201058201058,False
score1,1,16,17,Manuel Ugarte,MID,,0.07390450149624886,0.1058201058201058,0.1848331582093885,,0.06725814886785356,0.0793650793650793,False
score1,1,16,17,Joshua Zirkzee,FWD,,0.23907920512891473,0.3306878306878306,0.30354858145419655,,0.11224746913041138,0.253968253968254,False
score1,1,16,17,Benjamin Sesko,FWD,,0.28689504615469774,0.3968253968253968,0.30354858145419655,,0.1346969629564937,0.2930402930402931,False
score1,1,16,17,Jacob Ramsey,MID,,0.15216796755092224,0.1731601731601732,0.1848331582093885,,0.1389335378567931,0.1731601731601732,False
score1,1,16,17,Yoane Wissa,FWD,,0.2684692500422257,0.3072196620583717,0.30354858145419655,,0.1272162724950074,0.2976190476190476,False
score1,1,16,17,Lewis Hall,DEF,,0.057060220909399835,0.0634920634920634,0.0726829858335866,,0.11538748367677151,0.0634920634920634,False
score1,1,16,17,Fabian Schar,DEF,,0.1069879142051248,0.119047619047619,0.0726829858335866,,0.2163515318939468,0.119047619047619,False
score1,1,16,17,Sven Botman,DEF,,0.07132527613674984,0.0793650793650793,0.0726829858335866,,0.14423435459596448,0.0793650793650793,False
score1,1,16,17,Tino Livramento,DEF,,0.04755018409116659,0.0529100529100529,0.0726829858335866,,0.09615623639730972,0.0529100529100529,False
score1,1,16,17,Alex Murphy,DEF,,0.05034725374358813,0.0560224089635854,0.0726829858335866,,0.10181248559715142,0.0529100529100529,False
score1,1,16,17,Anthony Gordon,MID,,0.24615406515590357,0.2801120448179272,0.1848331582093885,,0.22474542888598878,0.2721088435374149,False
score1,1,16,17,Anthony Elanga,MID,,0.1932849472355825,0.2199494116353239,0.1848331582093885,,0.1764744707187903,0.2116402116402116,False
score1,1,16,17,Harvey Barnes,MID,,0.253613279251537,0.2886002886002886,0.1848331582093885,,0.23155589642798843,0.2801120448179272,False
score1,1,16,17,Bruno Guimaraes,MID,,0.16738476430601443,0.1904761904761905,0.1848331582093885,,0.15282689164247237,0.1360544217687075,False
score1,1,16,17,Jacob Murphy,MID,,0.2231796857413526,0.253968253968254,0.1848331582093885,,0.20376918885662987,0.2380952380952381,False
score1,1,16,17,Joelinton,MID,,0.15216796755092224,0.1731601731601732,0.1848331582093885,,0.1389335378567931,0.1587301587301587,False
score1,1,16,17,Sandro Tonali,MID,,0.1115898428706763,0.126984126984127,0.1848331582093885,,0.10188459442831493,0.126984126984127,False
score1,1,16,17,Joe Willock,MID,,0.13948730358834532,0.1587301587301587,0.1848331582093885,,0.12735574303539363,0.1465201465201465,False
score1,1,16,17,Lewis Miley,MID,,0.1115898428706763,0.126984126984127,0.1848331582093885,,0.10188459442831493,0.119047619047619,False
score1,1,16,17,Malick Thiaw,DEF,,0.10069450748717634,0.1120448179271709,0.0726829858335866,,0.203624971194303,0.0793650793650793,False
score1,1,16,17,Nick Woltemade,FWD,,0.3164466445364638,0.3621220351258374,0.30354858145419655,,0.14995073944278436,0.3463203463203463,False
score1,1,16,17,Oleksandr Zinchenko,DEF,,0.07348340559347037,0.0793650793650793,0.0726829858335866,,0.14976490043836765,0.0732600732600732,False
score1,1,16,17,James McAtee,MID,,0.1977470150282949,0.2116402116402116,0.1848331582093885,,0.1769366003705305,0.1904761904761905,False
score1,1,16,17,Nikola Milenkovic,DEF,,0.09797787412462722,0.1058201058201058,0.0726829858335866,,0.19968653391782365,0.100250626566416,False
score1,1,16,17,Neco Williams,DEF,,0.08016371519287674,0.0865800865800865,0.0726829858335866,,0.16337989138731013,0.0793650793650793,False
score1,1,16,17,Zach Abbott,DEF,,0.03833916813572369,0.041407867494824,0.0726829858335866,,0.07813820892436577,0.0366300366300366,False
score1,1,16,17,Morgan Gibbs-White,MID,,0.21187180181603035,0.2267573696145125,0.1848331582093885,,0.1895749289684256,0.2116402116402116,False
score1,1,16,17,Callum Hudson-Odoi,MID,,0.17797231352546547,0.1904761904761905,0.1848331582093885,,0.1592429403334775,0.1904761904761905,False
score1,1,16,17,Elliot Anderson,MID,,0.11864820901697698,0.126984126984127,0.1848331582093885,,0.10616196022231832,0.119047619047619,False
score1,1,16,17,Nicolas Dominguez,MID,,0.14831026127122116,0.1587301587301587,0.1848331582093885,,0.13270245027789784,0.1465201465201465,False
score1,1,16,17,Igor Jesus,FWD,,0.3011384162115732,0.3174603174603174,0.30354858145419655,,0.13717893969853798,0.2976190476190476,False
score1,1,16,17,Taiwo Awoniyi,FWD,,0.3226483030838285,0.3401360544217687,0.30354858145419655,,0.14697743539129074,0.3174603174603174,False
score1,1,16,17,Dan Ndoye,MID,,0.1977470150282949,0.2116402116402116,0.1848331582093885,,0.1769366003705305,0.2116402116402116,False
score1,1,16,17,Omari Hutchinson,MID,,0.20551075464834348,0.2199494116353239,0.1848331582093885,,0.18388330292549362,0.2116402116402116,False
score1,1,16,17,Arnaud Kalimuendo,FWD,,0.27797392265683696,0.2930402930402931,0.30354858145419655,,0.12662671356788127,0.2721088435374149,False
score1,1,16,17,Douglas Luiz,MID,,0.11864820901697698,0.126984126984127,0.1848331582093885,,0.10616196022231832,0.1120448179271709,False
score1,1,16,17,Nicolo Savona,DEF,,0.10374127848489946,0.1120448179271709,0.0726829858335866,,0.2114328006188722,0.1058201058201058,False
score1,1,16,17,Dilane Bakwa,MID,,0.14831026127122116,0.1587301587301587,0.1848331582093885,,0.13270245027789784,0.1587301587301587,False
score1,1,16,17,Dan Ballard,DEF,,0.10117244909383714,0.1058201058201058,0.0726829858335866,,0.18743060796836203,0.0952380952380952,False
score1,1,16,17,Trai Hume,DEF,,0.10712376962876878,0.1120448179271709,0.0726829858335866,,0.19845593784885399,0.0952380952380952,False
score1,1,16,17,Dennis Cirkin,DEF,,0.05058622454691857,0.0529100529100529,0.0726829858335866,,0.09371530398418101,0.0453514739229024,False
score1,1,16,17,Simon Adingra,MID,,0.16514416434305476,0.1904761904761905,0.1848331582093885,,0.15332907672798188,0.1731601731601732,False
score1,1,16,17,Enzo Le Fee,MID,,0.13762013695254557,0.1587301587301587,0.1848331582093885,,0.12777423060665152,0.1360544217687075,False
score1,1,16,17,Romaine Mundle,MID,,0.16514416434305476,0.1904761904761905,0.1848331582093885,,0.15332907672798188,0.1465201465201465,False
score1,1,16,17,Dan Neil,MID,,0.07506552924684298,0.0865800865800865,0.1848331582093885,,0.06969503487635532,0.0732600732600732,False
score1,1,16,17,Chris Rigg,MID,,0.15013105849368616,0.1731601731601732,0.1848331582093885,,0.13939006975271084,0.1465201465201465,False
score1,1,16,17,Wilson Isidor,FWD,,0.27144632306156086,0.3174603174603174,0.30354858145419655,,0.13188010555106267,0.2721088435374149,False
score1,1,16,17,Eliezer Mayenda,FWD,,0.21715705844924876,0.253968253968254,0.30354858145419655,,0.10550408444085019,0.2199494116353239,False
score1,1,16,17,Granit Xhaka,MID,,0.09714362608414986,0.1120448179271709,0.1848331582093885,,0.09019357454587171,0.0952380952380952,False
score1,1,16,17,Omar Alderete,DEF,,0.07004246475727181,0.0732600732600732,0.0726829858335866,,0.1297596516704044,0.0634920634920634,False
score1,1,16,17,Nordi Mukiele,DEF,,0.07004246475727181,0.0732600732600732,0.0726829858335866,,0.1297596516704044,0.0366300366300366,False
score1,1,16,17,Lutsharel Geertruida,DEF,,0.07587933682037781,0.0793650793650793,0.0726829858335866,,0.14057295597627145,0.0634920634920634,False
score1,1,16,17,Brian Brobbey,FWD,,0.2035847422961707,0.2380952380952381,0.30354858145419655,,0.09891007916329704,0.2116402116402116,False
score1,1,16,17,Pedro Porro,DEF,,0.07698927495720052,0.0793650793650793,0.0726829858335866,,0.14725285279674263,0.0793650793650793,False
score1,1,16,17,Cristian Romero,DEF,,0.10265236660960075,0.1058201058201058,0.0726829858335866,,0.19633713706232364,0.0680272108843537,False
score1,1,16,17,Kevin Danso,DEF,,0.06599080710617189,0.0680272108843537,0.0726829858335866,,0.1262167309686366,0.0680272108843537,False
score1,1,16,17,Ben Davies,DEF,,0.05434537055802391,0.0560224089635854,0.0726829858335866,,0.10394319020946542,0.0560224089635854,False
score1,1,16,17,Djed Spence,DEF,,0.07698927495720052,0.0793650793650793,0.0726829858335866,,0.14725285279674263,0.0793650793650793,False
score1,1,16,17,Micky van de Ven,DEF,,0.09238712994864066,0.0952380952380952,0.0726829858335866,,0.17670342335609124,0.0793650793650793,False
score1,1,16,17,Brennan Johnson,MID,,0.1898442604235664,0.2116402116402116,0.1848331582093885,,0.1717859596150191,0.2116402116402116,False
score1,1,16,17,Mohammed Kudus,MID,,0.1898442604235664,0.2116402116402116,0.1848331582093885,,0.1717859596150191,0.2116402116402116,False
score1,1,16,17,Mathys Tel,MID,,0.237305325529458,0.2645502645502645,0.1848331582093885,,0.2147324495187739,0.253968253968254,False
score1,1,16,17,Rodrigo Bentancur,MID,,0.10678739648825608,0.119047619047619,0.1848331582093885,,0.09662960228344823,0.119047619047619,False
score1,1,16,17,Lucas Bergvall,MID,,0.1314306418316998,0.1465201465201465,0.1848331582093885,,0.11892874127193631,0.1465201465201465,False
score1,1,16,17,Wilson Odobert,MID,,0.1553271221647362,0.1731601731601732,0.1848331582093885,,0.1405521487759248,0.1731601731601732,False
score1,1,16,17,Archie Gray,MID,,0.06102136942186061,0.0680272108843537,0.1848331582093885,,0.055216915590541836,0.0680272108843537,False
score1,1,16,17,Richarlison,FWD,,0.2685073255219237,0.3072196620583717,0.30354858145419655,,0.1269184762874738,0.3072196620583717,False
score1,1,16,17,Joao Palhinha,MID,,0.10678739648825608,0.119047619047619,0.1848331582093885,,0.09662960228344823,0.119047619047619,False
score1,1,16,17,Xavi Simons,MID,,0.1898442604235664,0.2116402116402116,0.1848331582093885,,0.1717859596150191,0.2116402116402116,False
score1,1,16,17,Randal Kolo Muani,FWD,,0.25223415427817075,0.2886002886002886,0.30354858145419655,,0.1192264474215663,0.253968253968254,False
score1,1,16,17,Igor Julio,DEF,,0.035067313760853314,0.0366300366300366,0.0726829858335866,,0.06291581714254312,0.0264550264550264,False
score1,1,16,17,Maximilian Kilman,DEF,,0.045587507889109334,0.0476190476190476,0.0726829858335866,,0.08179056228530608,0.0366300366300366,False
score1,1,16,17,Konstantinos Mavropanos,DEF,,0.09117501577821867,0.0952380952380952,0.0726829858335866,,0.16358112457061216,0.0732600732600732,False
score1,1,16,17,Jean-Clair Todibo,DEF,,0.035067313760853314,0.0366300366300366,0.0726829858335866,,0.06291581714254312,0.0264550264550264,False
score1,1,16,17,Lucas Paqueta,MID,,0.12382606230432217,0.1731601731601732,0.1848331582093885,,0.13990048453790582,0.126984126984127,False
score1,1,16,17,Tomas Soucek,MID,,0.12382606230432217,0.1731601731601732,0.1848331582093885,,0.13990048453790582,0.1360544217687075,False
score1,1,16,17,Crysencio Summerville,MID,,0.13620866853475433,0.1904761904761905,0.1848331582093885,,0.15389053299169636,0.1465201465201465,False
score1,1,16,17,Luis Guilherme,MID,,0.11350722377896193,0.1587301587301587,0.1848331582093885,,0.1282421108264136,0.119047619047619,False
score1,1,16,17,George Earthy,MID,,0.08513041783422143,0.119047619047619,0.1848331582093885,,0.09618158311981019,0.0865800865800865,False
score1,1,16,17,Andy Irving,MID,,0.10477589887288793,0.1465201465201465,0.1848331582093885,,0.11837733307053565,0.1120448179271709,False
score1,1,16,17,Freddie Potts,MID,,0.03783574125965397,0.0529100529100529,0.1848331582093885,,0.0427473702754712,0.041407867494824,False
score1,1,16,17,Jarrod Bowen,FWD,,0.17972690256486762,0.2721088435374149,0.30354858145419655,,0.11448691082640958,0.2116402116402116,False
score1,1,16,17,Niclas Fullkrug,FWD,,0.1747344886047324,0.2645502645502645,0.30354858145419655,,0.11130671885900931,0.2116402116402116,False
score1,1,16,17,Callum Marshall,FWD,,0.14527578729261822,0.2199494116353239,0.30354858145419655,,0.0925413828850886,0.1731601731601732,False
score1,1,16,17,Kyle Walker-Peters,DEF,,0.06078334385214572,0.0634920634920634,0.0726829858335866,,0.10905408304707467,0.041407867494824,False
score1,1,16,17,Callum Wilson,FWD,,0.17972690256486762,0.2721088435374149,0.30354858145419655,,0.11448691082640958,0.2116402116402116,False
score1,1,16,17,Mateus Fernandes,MID,,0.07567148251930794,0.1058201058201058,0.1848331582093885,,0.0854947405509424,0.0793650793650793,False
score1,1,16,17,Soungoutou Magassa,MID,,0.04540288951158472,0.0634920634920634,0.1848331582093885,,0.05129684433056538,0.0453514739229024,False
score1,1,16,17,Matt Doherty,DEF,,0.040813487111837764,0.0366300366300366,0.0726829858335866,,0.07835382998688005,0.0680272108843537,False
score1,1,16,17,Santiago Bueno,DEF,,0.02947640735854946,0.0264550264550264,0.0726829858335866,,0.056588877212746636,0.0634920634920634,False
score1,1,16,17,Toti Gomes,DEF,,0.02947640735854946,0.0264550264550264,0.0726829858335866,,0.056588877212746636,0.0529100529100529,False
score1,1,16,17,Ki-Jana Hoever,DEF,,0.0342306666099284,0.0307219662058371,0.0726829858335866,,0.06571611547286704,0.0680272108843537,False
score1,1,16,17,Hwang Hee-Chan,MID,,0.18054624675481964,0.1120448179271709,0.1848331582093885,,0.1604919855894158,0.2267573696145125,False
score1,1,16,17,Andre,MID,,0.033361806465564484,0.020703933747412,0.1848331582093885,,0.02965612777195725,0.0453514739229024,False
score1,1,16,17,Fer Lopez,MID,,0.1534643097415966,0.0952380952380952,0.1848331582093885,,0.13641818775100334,0.2116402116402116,False
score1,1,16,17,Joao Gomes,MID,,0.06672361293112897,0.041407867494824,0.1848331582093885,,0.0593122555439145,0.0865800865800865,False
score1,1,16,17,Jorgen Strand Larsen,FWD,,0.26068246450223476,0.1465201465201465,0.30354858145419655,,0.1202410115519171,0.2976190476190476,False
score1,1,16,17,Jhon Arias,MID,,0.17051589971288517,0.1058201058201058,0.1848331582093885,,0.1515757641677815,0.2199494116353239,False
score1,1,16,17,David Moller Wolfe,DEF,,0.040813487111837764,0.0366300366300366,0.0726829858335866,,0.07835382998688005,0.0732600732600732,False
score1,1,16,17,Jackson Tchatchoua,DEF,,0.05053098404322764,0.0453514739229024,0.0726829858335866,,0.09700950379327994,0.0952380952380952,False
score1,1,16,17,Ladislav Krejci,DEF,,0.07074337766051876,0.0634920634920634,0.0726829858335866,,0.13581330531059202,0.0952380952380952,False
score1,1,16,17,Tolu Arokodare,FWD,,0.26068246450223476,0.1465201465201465,0.30354858145419655,,0.1202410115519171,0.3072196620583717,False
assist,1,16,17,William Saliba,DEF,,0.1302246943188466,0.1731601731601732,0.13502119165720164,,,0.0634920634920634,False
assist,1,16,17,Jurrien Timber,DEF,,0.1591635152785902,0.2116402116402116,0.13502119165720164,,,0.1731601731601732,False
