Team,Gameweek,Opponent,Win,Opponent Win,Diff,Venue,F1 Score 1+,F1 Assist,F1 Yellow Card,F1 Clean Sheet,F1 Concede 2+ Goals,F1 Concede 4+ Goals,F1 3+ Saves,F1 6+ Saves
Brentford,GW3,Sunderland,0.37,0.36,0.01,A,#N/A,#N/A,#N/A,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Brentford,GW3,Sunderland,0.37,0.36,0.01,A,0.307219662,0.119047619,0.173160173,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Brentford,GW3,Sunderland,0.37,0.36,0.01,A,0.346320346,0.095238095,0.272108844,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Brentford,GW3,Sunderland,0.37,0.36,0.01,A,#N/A,#N/A,#N/A,0.267782427,0.410994764,0.064254523,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,0.19047619,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,0.19047619,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.056022409,0.050125313,0.173160173,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.073260073,0.036630037,0.272108844,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.136054422,0.105820106,0.173160173,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.073260073,0.045351474,0.253968254,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.056022409,0.050125313,0.211640212,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.253968254,0.146520147,0.173160173,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.211640212,0.136054422,0.19047619,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.211640212,0.136054422,0.317460317,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.146520147,0.119047619,0.19047619,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.086580087,0.063492063,0.19047619,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.238095238,0.146520147,0.100250627,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.112044818,0.119047619,0.19047619,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.112044818,0.063492063,0.272108844,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.173160173,0.119047619,0.253968254,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.100250627,0.105820106,0.211640212,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.173160173,0.119047619,0.19047619,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.100250627,0.105820106,0.238095238,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,0.297619048,0.073260073,0.112044818,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Brighton,GW3,Man City,0.23,0.55,-0.32,H,#N/A,#N/A,#N/A,0.14586071,0.589005236,0.157303371,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,#N/A,#N/A,0.158730159,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,#N/A,#N/A,#N/A,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,#N/A,#N/A,#N/A,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,#N/A,#N/A,#N/A,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.112044818,0.086580087,0.293040293,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.158730159,0.136054422,0.293040293,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.079365079,0.086580087,0.253968254,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,#N/A,#N/A,#N/A,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.095238095,0.146520147,0.293040293,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.095238095,0.073260073,0.19047619,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.095238095,0.063492063,0.307219662,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,#N/A,#N/A,#N/A,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.095238095,0.045351474,0.173160173,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.112044818,0.136054422,0.253968254,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,#N/A,#N/A,#N/A,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.464576074,0.272108844,0.211640212,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.317460317,0.238095238,0.293040293,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.200501253,0.19047619,0.238095238,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,#N/A,#N/A,#N/A,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.307219662,0.19047619,0.19047619,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.380952381,0.19047619,0.158730159,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.112044818,0.095238095,0.293040293,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.158730159,0.146520147,0.211640212,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.307219662,0.19047619,0.19047619,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,#N/A,#N/A,#N/A,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,#N/A,#N/A,#N/A,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,#N/A,#N/A,#N/A,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,#N/A,#N/A,#N/A,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,#N/A,#N/A,#N/A,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.380952381,0.19047619,0.19047619,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.380952381,0.119047619,0.238095238,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,0.380952381,0.146520147,0.253968254,0.410994764,0.25,0.028710184,#N/A,#N/A
Chelsea,GW3,Fulham,0.63,0.17,0.46,H,#N/A,#N/A,#N/A,0.410994764,0.25,0.028710184,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,#N/A,#N/A,0.126984127,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,#N/A,#N/A,#N/A,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,#N/A,#N/A,0.19047619,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.105820106,0.105820106,0.238095238,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.063492063,0.041407867,0.146520147,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.050125313,0.095238095,0.136054422,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.063492063,0.119047619,0.238095238,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.063492063,0.028011204,0.146520147,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.063492063,0.028011204,0.146520147,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,#N/A,#N/A,#N/A,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.041407867,0.050125313,0.146520147,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,#N/A,#N/A,#N/A,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,#N/A,#N/A,#N/A,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.219949412,0.136054422,0.095238095,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.200501253,0.119047619,0.112044818,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,#N/A,#N/A,#N/A,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.158730159,0.105820106,0.19047619,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.086580087,0.086580087,0.200501253,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.158730159,0.119047619,0.146520147,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.086580087,0.073260073,0.317460317,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.086580087,0.086580087,0.19047619,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,#N/A,#N/A,#N/A,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,#N/A,#N/A,#N/A,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.105820106,0.119047619,0.200501253,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,#N/A,#N/A,#N/A,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.19047619,0.119047619,0.146520147,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,#N/A,#N/A,#N/A,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,#N/A,#N/A,#N/A,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,#N/A,#N/A,#N/A,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,#N/A,#N/A,#N/A,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.272108844,0.105820106,0.095238095,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,0.253968254,0.095238095,0.19047619,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,#N/A,#N/A,#N/A,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Crystal Palace,GW3,Aston Villa,0.22,0.52,-0.30,A,#N/A,#N/A,#N/A,0.216998192,0.486486486,0.087136929,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,#N/A,#N/A,0.211640212,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,#N/A,#N/A,0.112044818,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,#N/A,#N/A,0.073260073,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,0.056022409,0.041407867,0.238095238,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,0.086580087,0.073260073,0.264550265,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,#N/A,#N/A,#N/A,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,0.073260073,0.063492063,0.19047619,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,#N/A,#N/A,#N/A,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,0.079365079,0.045351474,0.211640212,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,0.056022409,0.086580087,0.238095238,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,#N/A,#N/A,#N/A,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,#N/A,#N/A,#N/A,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,#N/A,#N/A,#N/A,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,0.200501253,0.146520147,0.112044818,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,0.200501253,0.146520147,0.280112045,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,0.086580087,0.063492063,0.238095238,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,0.112044818,0.105820106,0.238095238,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,#N/A,#N/A,#N/A,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,0.112044818,0.073260073,0.238095238,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,#N/A,#N/A,#N/A,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,#N/A,#N/A,#N/A,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,0.173160173,0.063492063,0.211640212,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,#N/A,#N/A,#N/A,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,0.307219662,0.105820106,0.238095238,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,0.293040293,0.073260073,0.158730159,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,#N/A,#N/A,#N/A,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,#N/A,#N/A,#N/A,0.290393013,0.375,0.056865465,#N/A,#N/A
Everton,GW3,Wolves,0.33,0.39,-0.06,A,0.079365079,0.050125313,0.238095238,0.290393013,0.375,0.056865465,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,#N/A,#N/A,0.219949412,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,#N/A,#N/A,#N/A,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,0.050125313,0.086580087,0.272108844,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,0.050125313,0.028011204,0.219949412,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,0.050125313,0.023228804,0.238095238,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,0.050125313,0.045351474,0.173160173,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,0.050125313,0.023228804,0.272108844,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,0.063492063,0.036630037,0.173160173,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,0.095238095,0.041407867,0.238095238,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,#N/A,#N/A,#N/A,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,0.173160173,0.119047619,0.119047619,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,0.173160173,0.086580087,0.136054422,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,#N/A,#N/A,#N/A,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,#N/A,#N/A,#N/A,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,0.136054422,0.095238095,0.173160173,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,0.158730159,0.095238095,0.173160173,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,0.100250627,0.036630037,0.238095238,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,0.112044818,0.095238095,0.173160173,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,0.095238095,0.073260073,0.346320346,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,#N/A,#N/A,#N/A,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,#N/A,#N/A,#N/A,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,#N/A,#N/A,#N/A,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,0.079365079,0.063492063,0.272108844,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,0.264550265,0.095238095,0.238095238,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,#N/A,#N/A,#N/A,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Fulham,GW3,Chelsea,0.17,0.63,-0.46,A,#N/A,#N/A,0.136054422,0.157303371,0.577427822,0.157303371,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,#N/A,#N/A,0.173160173,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,#N/A,#N/A,0.173160173,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,#N/A,#N/A,0.173160173,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,0.079365079,0.095238095,0.36350418,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,0.119047619,0.032840722,0.219949412,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,0.079365079,0.041407867,0.36350418,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,0.079365079,0.032840722,0.307219662,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,0.056022409,0.063492063,0.307219662,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,0.063492063,0.063492063,0.19047619,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,0.056022409,0.032840722,0.253968254,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,0.100250627,0.073260073,0.272108844,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,0.173160173,0.086580087,0.19047619,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,0.238095238,0.146520147,0.253968254,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,0.158730159,0.119047619,0.136054422,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,0.238095238,0.158730159,0.211640212,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,0.063492063,0.045351474,0.307219662,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,#N/A,#N/A,#N/A,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,0.079365079,0.073260073,0.36350418,0.207746479,0.486486486,0.096004339,#N/A,#N/A
Leeds,GW3,Newcastle,0.27,0.49,-0.23,H,0.211640212,0.105820106,0.331840053,0.207746479,0.486486486,0.096004339,#N/A,#N/A
